id;age;gender;region_id
203eefbd-443b-4b26-9c33-a420f88fb5b4;40;F;11
0a0543da-0616-457a-bbe9-4b4e1c54623e;53;M;6
41e4ec89-99fe-4805-8736-1308deca70b4;51;M;2
ef88eac1-e438-4abd-b6ca-3e1b67aff845;45;M;6
25ea1fa9-31c6-406d-affa-691226e44daa;16;F;7
8052a7f4-d376-4324-a7e8-4e445f5a06e6;46;M;14
10301662-4e3f-4206-bcbc-6f4f4399f28f;43;F;22
a02e9793-26a2-49de-b9e5-4d8b58adc787;38;M;6
82eed329-2ae8-489f-bce0-fe5993a64d04;16;F;11
4c3e0064-2bda-4f69-af65-7ae868d76c5a;26;M;6
67442366-30a4-4eca-85a1-9ffdf0b9cefa;21;F;6
c8e8fcf6-b4f8-4691-86a9-f4ac2634efab;16;F;14
6374eeac-0213-4231-b63f-b693eb5de609;35;M;2
2f1fa51a-9dc4-47bd-8e9d-aa5f57ba23c5;25;F;17
e8b0cbde-7d92-4d14-a345-5818ec14adca;67;F;18
bcaa1b26-5459-4050-94cd-2c0c5d9dd8c5;33;F;14
18eb4092-af34-46d4-949b-8d3ea018f123;51;M;6
539c1428-5c61-43bd-8bc7-bfa2554a33fd;16;F;22
63d0153d-c13b-43d7-adc9-a77d039fb9a5;29;M;14
b0cfc6e4-6640-47f5-910a-e2b0afe003d4;36;M;22
221d6de0-02ab-4b2a-9eee-6e2c9e60bb2b;24;M;8
8beca51c-2048-48d0-a398-3b6b3c2ced28;30;M;18
d8eb3f26-19ab-4589-b478-754b693e970e;32;M;6
b21b3580-dc33-4334-851a-a85848d93f22;32;F;21
3ac059ae-3a71-43ca-ae5a-eaada03b695c;57;M;17
1cb699f9-2601-408c-b41f-85601dd4241b;40;F;21
b7bcf798-34ac-4a43-ae2f-71696f8c502f;41;M;17
4e720655-b536-4cfb-99e3-dd692fac16a9;41;M;6
5aaf7e59-4167-461a-a3a2-c18f4bec338a;42;M;6
7cf271ad-5794-4f19-9a04-979b1baffb67;34;F;3
4dff9eb3-acf7-45c1-b28f-3d9b0fdb4b62;31;F;12
fd997340-dea8-468d-984f-5c46e7f587cb;37;F;11
6e6cffdf-ad77-40df-ba85-7b88e6283686;49;F;6
709e474a-c783-48d9-87a5-525d6a26f370;49;M;13
6b9bfe98-5fff-4c9b-9022-b72fdfc0ce5f;32;M;5
2215f940-41ac-4f9f-b7a7-c4e11b46370b;44;M;8
51f61d05-2bf0-4a16-a000-777f243f2e2f;33;F;4
f5c2dee1-438e-4bf8-8de6-ddf657cb5c24;35;M;17
d6d6155a-0053-42c0-81db-cac235c71d48;29;F;17
603b1142-dadf-423e-8687-58d0d641e00b;33;F;20
1bb34df5-1586-4264-b9a8-32922af84085;51;F;13
788df613-c31c-48c6-8359-53e62f4408ce;36;F;14
30ec6e77-a38d-40d9-b147-053b006d8e5c;37;F;14
3c618fbb-1913-4806-9115-f49a320ddb83;18;F;4
ab4fc0b7-6449-43ed-8be5-fc2608f9bac1;31;F;8
867b010b-332b-4a18-a3a6-de22c8377503;32;F;22
8a08879a-1c5d-423f-a56d-0b55320e67e4;25;F;6
8a984079-b3f2-4e65-a12a-30492cab07d5;35;M;14
01631de7-8e90-4a79-af3c-ac31ca33e1d7;30;F;14
f2994372-99a9-495e-ac81-76def8b0ea17;36;M;15
b15ba7fe-c731-446d-abdc-85811a34b7a4;36;F;6
39067478-eb41-4be2-9ffc-272b4a810ca8;24;F;21
3cc5bfa7-c130-47c9-95d4-c1491381e562;30;F;23
c3278d3b-8b63-4e7d-8753-a2036d2ff3d5;36;M;13
7608db79-b6ca-46d9-96ec-bbdb70248db0;49;M;8
fe1791e9-8e34-42af-9a71-036906bd00a8;38;M;6
a732b75c-f6da-4494-b3aa-7659301a00d6;27;F;8
ff4dfd58-05bd-499a-8aed-c5f8d4fb3d07;40;F;22
883ef989-e6cb-4348-b476-270cb6203b10;55;M;3
1fd6d0d5-e7ef-426c-933f-5ae47480413b;46;F;8
fe218011-b904-4d15-8e0d-9bb40e5e901f;42;M;18
7e655d11-0101-49d0-9e16-a6ce26702d9b;44;F;15
10a16cae-7248-41e7-aace-6d72e34e330c;52;M;14
d37001b9-defa-4334-bc29-edfb8a305dd9;48;M;17
1de1d8a9-2a56-4725-a7ed-edfd7a3f4557;42;M;14
2a5a2dd8-ab13-494a-bf65-8f3b6fa29ae4;48;M;14
44b55639-e7f4-4be1-b16e-5f108bc286b6;22;F;14
a0083c2e-6386-447d-bc03-396554be6600;17;F;7
aa0a91ac-cc34-4dfb-b2be-4e0329ae38b3;37;F;14
e55982c6-238f-4e3e-999d-ff2901d81efb;36;F;6
f964195c-3af1-4f58-ae9e-0bfff1e940f3;28;M;22
31b60a82-03ff-4d82-bece-638acc1efaa5;45;M;12
54d91b7b-e075-48a9-aefe-459e9b5a4f5d;16;M;14
45dc89e3-5d9c-42e5-88ba-0327b4448b63;29;M;2
f11d8d53-a275-4d8e-8978-961ef1deafb7;29;F;14
461e3207-e2e3-4bf5-94b9-d1c29669274a;16;F;14
15f48ed9-cfae-4ac0-81e8-f3bcfbfe1163;53;F;6
0abc8c63-ea4b-4be1-976f-c9216361b955;19;M;21
ac4760f8-f380-4497-8827-ca16244c7f7b;28;M;21
47671727-fc54-4f38-b326-cdf50f5c3c29;46;F;6
7d2bde63-a6e1-4b46-b7a7-f53589af8743;43;M;15
cf9cf5d1-a8be-462d-96a1-61e338cc6cfd;22;M;4
52aef518-628d-4177-a1d2-b168981e4b23;43;F;17
9837db8b-ca12-474c-85a5-e2454f2abcf2;38;F;8
1f27c6cf-a507-4ed8-a131-923a2d5849ed;63;F;23
01a54cf8-ade4-4d50-ab27-66728f11025f;40;F;13
d3055e2d-0951-4bf5-a7ff-bb64646e78b2;33;F;8
1cca9b75-b392-42ac-8e39-13c7eb1163d0;25;M;8
65daad9d-3e71-422e-ab3a-70b8bb2c8441;26;F;13
787980f4-a1a0-4f8f-bf84-fe5dcec7331b;25;F;3
02b8056d-0aca-40f4-a45b-23314322ad20;51;F;6
2ef6785d-607d-4b88-9fbf-25afcc4ae1a3;35;M;20
80d005e5-948d-4eb5-90ed-97c112ed6fd8;42;M;21
6be3e010-0c9c-48a0-9987-3a5dc55507f0;53;M;14
23d8ab0b-504f-42d5-b573-643b593706b6;16;F;14
6e51044a-bea5-4c75-b9ff-c42c02041007;50;F;2
b07f4bb6-25b8-453d-8b2f-df052a265576;36;M;14
e28f1235-abdf-4598-9f27-4250c9fdb071;40;M;9
543f38bb-dba4-48b7-8994-8bc01d662c51;25;M;22
b857e823-dbb8-4ef0-b97e-d27462ee66b1;26;F;22
ac399040-faf9-4af0-80ad-d39f16b34b4d;41;M;19
915e8652-a362-4bea-9d31-d48b0d2c7a13;64;M;2
204fe25e-0c31-4feb-8390-7a46bee5b94b;47;F;6
2452513c-d773-49e4-aa50-54964d9f7ffa;50;M;19
85cfabb7-ce97-4112-b39a-976ad76aaf5a;33;M;7
b22166b1-fead-4d67-ba1b-a564ebf3e9d5;28;F;13
cca4979a-c1d4-48ad-a615-c684f141a52f;26;F;23
a6498708-0581-421a-97ce-f46cfce7f8d4;29;F;8
e2f3dace-ed5d-4473-add7-b1826b72e96d;16;M;17
1a9bde02-3062-4b63-a647-a2975eef35fa;26;F;13
c0aa34ca-0111-4c74-b501-579138a9a61a;28;F;14
9d467661-31df-4bf7-bb17-d72fab496ec5;33;M;14
0c4e9078-66f8-43e6-94f4-d65cda1e3df9;37;M;20
3f600e8e-ecf9-49f1-997c-1932c73d5910;39;F;2
70ff382b-e95f-4d1d-8edc-ce054b0dc197;35;F;3
d5ddfb16-6c4b-4200-85c2-1fa814cc8011;28;F;2
cad2e31c-0c1d-463a-bf16-d69533084bd1;16;M;8
894bf7ad-2057-4bf7-b04b-510cee34198b;28;F;2
37a7210b-b3e9-40c2-9cc9-0b7e2093a142;23;F;3
0c42b24f-9218-4480-8178-8b071fcbbed5;41;F;3
9f2f2da1-ac4d-4160-baff-98e1dfe16648;46;F;3
dd0849c1-fd0d-44bd-bcc9-9313fc7d3b38;46;M;11
975ccbff-0628-4f12-9f9c-3907b6ea4aba;44;F;13
e890e7a1-2cb6-4646-ad44-da387642e169;33;F;5
75394381-2c39-427d-9361-90852866e117;29;M;3
9cd19d59-64b5-4172-a266-e9249eb10d33;26;M;2
e33a13b9-0b1d-4207-8669-a17dd4d67fb4;17;F;17
462df806-875c-4707-888f-a58eb52df918;47;F;8
21f7d6b5-8597-4904-9251-bfb42466f7bf;33;M;3
32346677-8f5b-4da5-bb19-f6e489dd309d;20;F;23
422d9af0-703a-43a6-bb61-f3f78a3fc5cc;25;M;3
30abf6b1-a502-428d-80d8-e7e2f1ea7e94;25;F;12
448fc321-4ee4-49e5-8ded-af7dccf2aa74;36;M;11
20182707-5dbc-4169-ab94-1ee028253b00;48;M;13
5f7db716-337f-4e56-aa79-2daef015b809;31;M;22
aaab3376-162b-4c88-bbc3-2130f89e0505;16;M;13
c4225de1-745d-4b18-b33a-d45b3990f724;33;M;7
b8df5cff-c2c8-4503-971e-2c8b554ad3b5;33;F;13
f59b13ec-fd60-429b-91d8-0616942c3deb;32;M;17
8c45e77d-bde4-46fc-8429-50e52de5599e;27;F;8
1c57d52b-6533-4c9b-a720-705ace1beaa9;38;F;21
dcb34e7b-5620-4a93-b57c-f2916c3e8d7c;36;F;5
a084fe33-dbbc-4a09-b59f-1d1e82a1e955;35;F;21
a6e93a62-915f-41d3-a737-91273c1e70b1;40;F;14
cb1d1094-d250-4fc5-a078-16d08a169a2d;30;M;14
6b980532-29cd-49bc-80b3-f489735b2db9;29;M;18
d84b1fa2-f5b5-4c13-b29e-f2fbee572d42;52;F;14
f32abc45-43b8-4e51-b7e2-3ca35464aa97;42;F;3
58d35eb8-d046-400e-b66f-1fe1f79b9196;45;M;2
a68d1e50-bcf4-4049-96ed-c5d41ee8b0ee;50;M;20
a6bd114b-4175-4098-8eae-8092bdf71aca;41;F;23
1823d7c2-334d-4b87-8000-2665b458aaa6;46;M;14
34ae07c7-1007-49ec-afeb-0a25cc0e3c7d;16;F;12
ccfaff07-0e81-4d8a-bdb9-ed951b727b41;37;M;17
bb62cbe2-bfd5-4ca6-80fd-5787cf8b9622;33;M;4
bf795d8f-0e4e-441f-bd48-f0353d91cc2b;55;M;12
38420e70-9416-4a49-a55f-2704038dc1f5;46;F;23
ad357dc9-70e5-43fc-8626-6afdf52919f6;27;F;15
6f1fbbeb-367f-4c45-9d38-f6fa52eda7d0;39;F;11
3559533e-ae46-43a7-af12-0e976f21caa7;37;F;14
00a942f5-be9c-48e7-925b-ed1d83b04631;40;M;4
bbac7c75-7c86-41e7-9f37-6b50e274b1b9;23;M;15
872e0eed-dcfc-4168-a392-f930eadef581;39;F;14
ab702977-994f-4fa4-9c77-2478b4e5677f;32;M;14
f01946e3-9388-440c-8cc4-92d3b2fd4352;38;M;18
116c39ae-7362-4749-9b0a-9427c8f805c2;26;M;8
8c9f3707-83cf-4e79-b670-2d92d94d72b8;28;M;5
5ae3c7fd-11ee-4260-b0b6-0e918cb70168;49;M;23
77acde5e-ef7b-4e1f-b78d-a637ec64db73;22;F;6
8587d66e-ad2f-4d77-9261-0d1413116597;23;F;6
0ce41314-f641-4e1b-a903-b2660247b962;34;F;8
789f146a-7bd8-47a1-be90-18baf0fe96d8;26;F;6
759c23bc-cd6d-4f01-b993-20ec371a42b8;24;F;14
1cc5e844-f273-43ce-9e3b-08d45031db13;36;M;12
1c798f53-3cc1-480f-8287-84f5cce7863c;17;F;6
0a755bb3-69c3-4e4a-b636-be8312241a8f;23;F;8
8d0effa6-2088-41c0-aa54-028e43b9403a;60;M;8
a29e4f52-b8c6-4662-affc-aba3ad53ad25;41;M;12
81ec52dd-fdb6-4cef-8671-63d18fb97bae;26;M;13
f0635c56-b1fa-4ffd-be1c-b0299eecc28f;40;M;14
45201034-ce44-476e-9699-e7f22261480d;42;F;3
cfcc6d0a-afe7-4d77-9fd6-d873d9d2ec93;47;F;6
e65e2da9-39fa-4738-aa90-6347c96ccc2a;33;F;7
b6066fe8-5db1-4a3b-b006-0d97b3f7e88c;47;F;8
ad450370-4890-4923-b69c-5398d400f829;16;F;15
fc6434ca-612a-4523-97e4-ede74b18cc1d;22;M;8
8ae13256-4e86-43f2-a9e6-4cb71525bc0f;37;F;6
2bd5a7c8-0438-47e3-8d30-8aee871daa00;39;F;15
a6b05c72-d88d-40f9-a59f-a1e2bdc840e9;24;M;7
dc534fa5-f268-4357-9054-84654ff8776c;38;F;21
b61c23f2-a2b3-4429-8777-054ec79bfb00;28;F;21
31ad6acb-0df8-4a6a-8fef-9e8626bc4e30;32;F;21
2429cbeb-3b8d-4ff8-a2b4-e0a0d2fc1e8c;47;M;3
dea609fb-147d-487a-a750-36e4e1b3a682;46;F;10
b1fd4c50-aaf5-4950-97a3-bf9b889a74c9;23;M;20
26b40702-0fcf-485f-a111-5ac23a47c687;22;F;20
92d928c0-8f07-40fa-9bf5-2ce09a56e444;30;M;8
a36ed555-ea2d-4004-9dae-2c8ced4fb752;35;F;3
0a579f8f-bf19-4907-9ccb-aa94a6032272;27;M;17
a3138594-d110-469c-80e5-a20d3d98ce34;47;M;13
f5bdcbc4-4226-4b59-8999-1df7ea01d529;39;F;6
20711459-968f-48f2-a6a8-358865291661;40;F;17
e3c34c76-63ec-46f1-8dde-9049c8965706;20;F;6
8bc03153-b330-47df-b253-a15bedbfda72;49;F;3
57b70c9d-aa51-4cb0-bec2-281e7b40e727;16;F;3
f478c627-466a-4c0f-a923-a4b6d9acd578;45;F;20
aa234bf1-298a-4f92-b57d-961809934354;46;M;6
43d374fe-1e6b-4dd0-b071-7dd10ba46385;30;M;8
6f294865-d590-4807-a8fd-be46de70e937;50;M;13
a69ea38a-4639-48c1-97b5-4006d5d45c28;34;M;3
6b6a5fb1-05f0-45a2-a295-e5176a31aaa5;36;M;8
498c1587-13d0-4443-8de3-84850c1b6259;39;F;21
516bf333-65c5-4f92-8e86-fc43b82b6581;73;F;14
e7c8289e-e7f0-4c33-9720-443a224ed7c4;51;M;3
6492d1c4-3b5f-47cb-aea3-4a31cfaf1979;43;M;13
47526df8-09eb-4bcf-846a-300dd214e2b7;24;M;17
e4823709-169c-4d2f-b158-f25bcaeff309;37;F;13
68cf7b8a-b0ef-48a5-938c-18abd788781e;25;F;13
66945066-31dc-4c90-a8d1-f9d56254f42f;45;M;18
5074d220-0442-4991-aae8-8a7190b609ae;37;F;3
98efbf0f-4b2c-4ece-be66-98ce6e6ef510;22;M;6
5c4ac7e0-d02e-433e-9509-449bb0435292;36;M;23
8954a79f-ef34-4b8b-9a50-e7ca4912473c;25;F;18
eb2a1afc-9204-4108-80b3-b3e0a1150f07;37;F;6
b6bab65e-e219-491e-94e2-12f5f75015c9;25;M;14
836a0059-99a9-4dd4-a83d-4a3ad59180e5;35;M;6
49f4907f-cdad-410c-ade2-c0e574646d85;44;M;18
5334a0ba-1314-475e-ad05-8388a6319b43;34;F;17
5109428d-8d1e-4381-9e8d-1cdc9728ef90;30;F;17
a31627fd-8e9a-4905-a1d3-6be0ecb57cf7;37;F;2
324fa649-d982-4b8a-b923-36e3dcdcd44b;43;F;21
f0922f7c-007d-4ae1-9478-154881ee7767;22;M;18
7fb73fc6-70b3-467f-85a1-e67b82905c0b;38;F;6
c0d61946-1ec5-4655-aae8-687ed5e9ed15;51;F;12
4fbdd059-4230-4358-8116-6ae570e58459;42;F;18
1530ce5a-64b6-44d3-9b8c-702ceaddd2fb;36;M;23
f7e0eab4-ea32-442b-b6b2-87cc55a2c9f5;43;F;22
efdb0237-d257-41e0-99e2-63dbbb7232c1;40;M;14
872dd25a-ad39-49cb-b5a8-1c60252abcfb;44;M;13
b74c5c36-baed-4197-b5ee-c8d7adfde49a;16;F;6
ce623ab6-b433-4aa8-95e8-3a0476950c0c;16;F;7
3b8bb961-2963-418f-96f6-076b307c4eeb;47;F;2
e114423f-d412-4ba5-8b90-d6290ad3e133;17;M;14
0314c5d9-d1a2-4c0e-9cdc-1bc52d76a3ab;40;F;6
b080b07f-98ac-4b11-ad65-bd18a1895c53;31;F;8
6689fb1b-b9e8-4146-b752-c60448d88522;23;M;6
9abed15a-f5e7-45f9-b687-cb4068be30e6;39;M;2
18b68a6a-1132-4250-9f01-998bc74e0f9e;37;F;17
aaa6f264-cd20-4a11-81c2-ad59443c8a4d;60;M;11
82e66101-5e6d-4097-a6b6-e335979c3d13;28;F;21
14556427-e08b-47d6-bf22-1c226ea52486;52;F;5
ba886c72-647b-4b61-82c2-b5c4cf0d532e;39;M;22
42b60167-2266-44c9-ab5f-471d3e59fefd;27;F;14
0be38672-88fb-462b-99f3-4ae762c243ff;45;F;14
10a0705d-74f3-4908-946a-c2014e0af5aa;42;F;23
c932d9a2-6d60-4f44-8b4e-5ca7cfcce500;35;M;3
56518da4-a675-4942-9dfb-74a452f751ef;38;M;13
4624d69a-32b1-4f49-b686-5714f66cac0e;28;M;20
7c270672-e348-4dc3-8c7c-21e9b969ed12;25;M;18
236aa83c-00f8-4397-9d9d-51f1d7e983e6;44;F;13
0556bc4a-5565-4bd6-9fd4-fb6194055ec9;32;F;6
19f1e2ee-62a3-478b-b58f-c843faab6ce1;34;F;6
f362cd75-5bab-4805-be32-2bcfa74cefda;38;M;8
b73e6ee5-4ef0-40d2-af4d-7a2cf154b570;38;M;3
3bfeaac7-bbbd-4888-9beb-e83351d87265;18;F;21
7994b82c-4c5d-44a6-bd0a-59be7abc9be0;50;F;8
0edb5384-08eb-425c-98ac-3ce1f9122417;36;F;15
d9fee9ce-188f-43ee-85a9-132850e2b9f5;33;M;11
827eaaf6-819e-495d-b866-749a3b3710e4;40;F;4
66a6d755-d2cb-47df-81b1-6bbfe76f5234;38;F;17
ac7122fc-be9e-40b6-864a-34186da9356c;44;M;6
bb794a46-cdaa-4f13-af1c-bf94c01cee2d;41;F;14
c572a712-8bb3-456e-be71-3b506e87c2ee;44;F;21
38b6417c-2376-467b-8bc7-9684548cbedc;51;M;21
b9e18018-2278-4875-919b-adf1b3d0df89;46;F;2
c25169e3-9964-40c1-a630-baf02b1dd949;33;F;18
db2f0bd2-ccb5-4712-85b9-f7941028d8a6;22;F;5
efbf085a-cb38-498f-9649-27cbe6f4d751;55;F;14
447107c8-ea73-447a-95ff-7aa9e67780e3;32;M;6
37b88e3c-8ede-4137-af5a-8c3c38adfc74;29;M;7
ab8db9ee-6645-4e91-abfd-9da6b0c85e40;16;F;14
04b385b6-7db4-4dcc-8882-fb389099b836;39;M;2
69807b05-578d-4624-ae7a-06a4b0b5bfc8;37;F;22
113cd238-d91b-4052-8fc3-499a9ae5bf08;17;F;21
bb05e1a8-0f67-48bf-bdfb-f2f2245df9bb;40;M;7
21e5fa41-ad7a-492d-8c58-49b01d77e0fd;29;F;18
b9cb8868-12bf-4f17-9a76-0c0cc41078f1;67;M;6
051d631d-ad20-4864-9496-97f995cf0188;28;F;2
2da3c93f-dd40-431d-a8a0-6a336302cefd;30;M;21
29628ae2-185e-4ad0-90f7-f74ca8a0b9f2;25;M;8
b7206ffc-0501-4b52-890c-85f85bc53914;50;F;13
2255fd82-3282-4085-a5c6-71352cdf99c9;31;M;21
c7dd6d66-f5b2-4263-bd27-4c08509e0a3b;26;F;21
22bbcad7-d3e6-461d-bfea-758cdf76acf5;43;M;21
5994780e-529a-42ec-b55a-b62b710f8cff;18;F;7
f854f218-ade4-4e8f-83f9-5419463cdf21;43;M;20
e4be9ead-6de7-40cc-9c09-6fa8c1931750;56;M;14
556555d1-fc14-4d29-a3d5-62431db18560;42;F;17
9ba980b4-a1d1-47da-a6ca-c0c676b0568f;43;M;17
655d6280-b308-469a-903e-9b69dafbc8b0;45;M;15
fa5cdd60-ec13-489e-a5a2-25837962fff0;56;F;11
7856153f-27c1-44a4-b2d5-201d67a9387b;50;M;20
8a7ffd07-53c8-49db-83cf-fe90e93ffee2;40;M;14
7dd7df88-63b2-4a23-9cfb-fe308bb858e6;46;M;13
d70fb450-5518-4696-a411-a18f425b6511;24;M;2
b53b1de6-496e-408d-91fb-35b4ddab090a;44;F;6
4506de0f-8ea7-4f7c-9324-3bff8c611281;23;M;6
9dece4f3-62fc-49cb-a54b-1a0a235bf8cc;31;M;15
594a075e-a0cf-4503-9130-e045024016df;16;M;23
90c0b237-8d4c-4259-983b-83e8e788f3ba;40;M;14
79d1b545-a46f-466e-b38e-e9e1003b38a0;27;M;8
3aec734b-ee08-4970-a07b-20ed669cab5f;48;M;7
4d1b9439-e12f-492b-b302-d9f0f3eadff8;40;M;11
d1fbec8a-e3ed-4824-943a-e225fc774372;48;M;8
98934ab2-df8f-4b41-87ef-d98acb2ea59e;22;F;2
c9efab46-340e-4f83-92ef-aa05c4b7d579;47;F;2
9a3ea56d-a9ce-4674-8ed8-e250dac9c8c2;60;F;19
489eced7-5075-4012-86e7-9e3e9b06c972;44;M;6
ec718ea7-123f-4249-a4cf-c205d5223fd6;44;M;6
61622908-2bcf-4aba-8731-7e55fda5e56c;37;M;13
047c62fb-4741-4879-9884-fb4a9a895db1;29;M;8
cc86b085-a607-4a24-be24-07d56a78a35f;44;F;2
b7698a89-359a-4689-8417-7646517ab19e;17;F;8
36b06f19-6ba6-4982-a754-98f5ab3769a8;30;F;8
add0fad4-7f04-4531-996d-a227bc6a066b;16;F;14
561163ff-c6d5-4ab6-967c-95fa053d8ff3;27;M;2
b231b9d3-03c9-436a-ac92-5afa0610e9a4;43;M;14
fba7dc7f-f918-4034-95d6-25e729fb926e;41;M;5
ad6b1014-2c32-4bcd-a9e2-762f3e714716;36;F;17
1e04685c-5f99-410c-913d-e8865718e4aa;37;F;2
01d10313-6509-4bd5-a165-f0dc37903ba3;16;F;22
3320600d-4aad-47f5-821d-f42413b7e756;31;F;11
1178703f-8e61-4895-a8ba-2a32f463b1ec;27;F;8
e351dd35-c033-4f36-ad6b-03c0f38afdc6;27;M;13
6b0bae90-4013-4bae-8e95-ee41b5862196;42;M;14
e6fb5704-194e-4f94-8b96-fe9ee5a95bf0;25;M;2
6967acd6-69ec-4c35-a306-898d52e6657d;28;M;3
611eb6a1-ed89-427a-ad9c-5599f0164f5c;16;M;18
382a3494-7ca3-496d-b29a-1fa315cd006a;31;F;21
81a955f9-8fd3-43cd-9126-f4f0741981d7;22;F;6
60c8e644-ccab-46a1-8587-67de32f11b97;36;F;14
f202af5b-9423-4b55-9a1e-c33bca4c1705;24;F;22
1bbed799-f0ea-47a4-87b6-30c52c8fc168;36;M;2
7131870f-5734-42c6-95b3-973299c340c8;33;F;6
de89fd8a-b917-467e-8d59-ac70f9a0eadd;55;F;17
6b5683e3-ff81-44d2-975a-20dbd4dbfeb2;41;M;21
e242f4f1-e101-4bc1-a24a-5720877e7671;16;M;14
f0da5b3e-2778-4937-9c02-74287c0539ee;20;F;21
20a61418-66d6-460c-a727-64a1efede0a6;36;F;2
c6af79a0-cb7a-4d23-ad57-ea8337886667;24;M;6
3a3b6114-ebe4-4c7f-89b1-23ef1f255a99;16;F;6
86bc2f7f-fb75-428d-bc1f-d50d6372cc31;51;M;8
f3eaa2a5-cf89-4cc6-8d7c-183174666cdc;44;F;8
d9a0f14f-6244-4f64-8c07-797753801448;41;F;6
74273825-9a03-4d21-b506-2423d354d2ea;28;M;22
280e5eef-c5ce-441f-a040-14df0f758d7f;40;M;3
68e19575-c18f-486c-8397-e220b457e7dc;27;M;17
1ac75ff4-53cc-42ed-850a-7965d6966d7e;37;M;21
bbd820e9-ecc9-44c3-a2f2-b7c3f6fc6ab2;24;F;8
c68c568d-9db2-47e2-a366-ab06a016c5ee;53;M;13
bbd9f21e-aa4c-47b3-9967-c2e4bfe4919d;16;F;21
42acfda4-7d89-4038-937f-0b6089d7f41e;50;F;4
219d796f-e39a-49fa-a17d-d039cc34939e;35;M;3
937391e4-b75c-4fa9-ac72-323e88c6dbec;29;M;2
b63c3138-a6b7-4542-8f6d-eaa5e349f18b;37;F;20
ff80cda1-e848-42e9-a162-87116165d895;44;F;6
83630138-8d96-45fd-93f4-3b80c1903818;51;M;12
2c094d73-ae82-4c2b-8224-ddda03274939;39;F;6
f04d70d6-6449-4fe0-9c94-4924f0403135;24;M;23
bc5a5bcb-70fc-40b8-8b10-c807d9ac3bda;36;F;18
a9c10f2e-dead-471b-8c63-ba5c3b9bb9fb;57;F;14
4e85916e-2c61-4700-adad-9fd85c5e5350;51;F;21
a7799f05-405c-4998-8e4e-4ce1b14e05d0;46;M;6
d0e3b50d-f6c9-4efe-af55-d258787987b3;45;M;6
b20d16b6-8bb3-44b7-8437-63cc5414f9e1;43;M;17
7bc51488-30bc-47f6-bf0e-48c4c3dbe43e;49;M;6
4d760ed1-cf96-49fe-b96c-9018c47f93d4;30;F;14
d913af81-29dd-4186-807f-f291d6e03713;19;M;14
8963ac35-6394-47dd-a61e-a71c372d10f1;36;F;8
311b0397-274e-436b-a394-696cc1cd8b74;25;F;14
26fc76d1-6950-4e1c-be8e-de59fcac16c9;22;M;2
b68d4bd1-bc8e-46ff-9bf7-d1d417d471f0;26;F;8
2e694175-f260-492a-b7ba-0796e66da88b;65;F;15
208cd6b7-2804-4ea8-bed4-adf9c47594eb;37;M;13
478ce0d0-e0b2-49a5-a1da-2abe709d91f4;39;M;14
97138bfa-8efd-4663-aaa4-0f4d3089ee49;20;M;13
b41bba18-53b0-4c19-965c-2823731287c1;16;F;7
ddf20f2f-ba3e-416a-9ee2-45db2f82e3c4;25;M;6
7f63fbd4-e0bf-43e4-90db-870aeb64efba;52;F;11
84e5c88f-95a2-496b-bd2c-77bd67eeedae;39;F;6
565f5562-0ace-4c86-972b-2677e06a6ef9;42;M;11
bfade6ef-bcfa-4dcd-a03d-5cc746c0f6b6;44;F;8
16e1ae94-5a37-42f9-88de-22c2b7953b63;28;F;4
1088fa21-89b5-4126-a1d7-d8810a7efc21;52;M;14
99e553cb-f967-4a44-8c0a-8c375375e816;27;M;5
f91dd06f-dafd-4df7-b380-f3a8b3a14fe1;52;M;23
ccf7c6bd-ff95-4be0-9110-4956a9ec6fd5;40;M;22
93bfd7c5-7cc7-48e8-af5c-b03e9c6dc57e;16;F;22
2e379e1d-a4c8-4ede-a14a-82e3569d2db5;26;F;14
efa5fe1a-3b35-482a-8449-c8c0f70d8517;16;F;3
67a2e99a-7a92-4b76-9cd9-ca0eccfee0a5;49;M;22
a0153665-d2ad-4566-8a74-d504a568ded3;35;M;5
871d737b-22a9-4c35-b727-0b9adec23b79;16;F;14
27445571-5b04-4b8c-8e19-9363b2d7ce1d;40;F;2
106d21b2-ef2e-4254-8b56-decf8a30b3e2;29;F;18
8efa2551-7aa7-470c-b8e0-5d07b652146e;17;M;13
10ec3f56-e7bf-4a32-b242-d4b41de7eced;55;M;6
d4d652da-7b6f-4389-932e-b4cfed18e5e3;36;M;3
79c87e32-235c-42a3-869c-da5c418b3440;31;M;17
decb20c4-8d5f-4533-b7d3-6f5693a13640;30;F;2
34de9572-1b92-43d6-81a9-f1ae728843ce;17;M;14
e074e5b1-5aed-484c-b26d-63f64b31b026;19;F;22
0373fdc2-8d6d-40e3-b2c8-75b9954d7922;50;F;8
97688e8f-9632-48f4-9cd9-2519b2803e55;29;M;6
6428ce6d-8570-4226-b639-bf56092dcb97;35;M;2
6457c435-3885-459b-8d1b-a7ee58df4fc7;16;F;6
49f0dd19-b0b3-4c0d-817a-13c7a83fe8d8;19;M;13
f5cb6392-12c8-43a5-a212-69e65e7ea7ec;42;M;21
9f8bf990-94e3-4126-8048-f3c11f03aaf7;40;M;14
af051214-8a28-4660-9178-1973c55eeb72;56;F;14
92113ec2-5ad1-4ede-97cf-312232a5e124;51;F;11
70fddd4b-4895-4a79-9652-45d2f738fc66;32;M;21
